received_tx,169,REQUEST_FOR_QUOTE,84fde1ddab1187979739021f0303ac708fa7fd5ed11f5ffd3aaa1ecd513a1862,None,1669820227.5611038
received_tx,120,REQUEST_FOR_QUOTE,1bc89d1071ef9cd08fc696912598c5896ba0f857382efef8e2fa7577137ddee3,None,1669820227.5700042
received_tx,118,REQUEST_FOR_QUOTE,31970bbe80d6bf8a8089b0cb016f86b1ab49f063939bcc9ce6f7de8781368e69,None,1669820227.577231
received_tx,116,REQUEST_FOR_QUOTE,fb9f02b18f1764a53953e334b53fe68141b90c78cce2a74c3eef59d8c4554b2a,None,1669820227.583849
before_tendermint,197,REQUEST_FOR_QUOTE,84fde1ddab1187979739021f0303ac708fa7fd5ed11f5ffd3aaa1ecd513a1862,None,1669820227.5869763
before_tendermint,148,REQUEST_FOR_QUOTE,1bc89d1071ef9cd08fc696912598c5896ba0f857382efef8e2fa7577137ddee3,None,1669820227.593863
received_tx,118,REQUEST_FOR_QUOTE,1a6664662ed863ce727c285ab1fefe53c535eb188e298b115333894b029d7f07,None,1669820227.5962226
before_tendermint,144,REQUEST_FOR_QUOTE,31970bbe80d6bf8a8089b0cb016f86b1ab49f063939bcc9ce6f7de8781368e69,None,1669820227.600632
check_tx,212,REQUEST_FOR_QUOTE,84fde1ddab1187979739021f0303ac708fa7fd5ed11f5ffd3aaa1ecd513a1862,None,1669820227.6044276
before_tendermint,143,REQUEST_FOR_QUOTE,fb9f02b18f1764a53953e334b53fe68141b90c78cce2a74c3eef59d8c4554b2a,None,1669820227.6071734
check_tx,164,REQUEST_FOR_QUOTE,1bc89d1071ef9cd08fc696912598c5896ba0f857382efef8e2fa7577137ddee3,None,1669820227.6090786
check_tx,156,REQUEST_FOR_QUOTE,31970bbe80d6bf8a8089b0cb016f86b1ab49f063939bcc9ce6f7de8781368e69,None,1669820227.612781
check_tx,152,REQUEST_FOR_QUOTE,fb9f02b18f1764a53953e334b53fe68141b90c78cce2a74c3eef59d8c4554b2a,None,1669820227.6164324
before_tendermint,148,REQUEST_FOR_QUOTE,1a6664662ed863ce727c285ab1fefe53c535eb188e298b115333894b029d7f07,None,1669820227.6207693
check_tx,157,REQUEST_FOR_QUOTE,1a6664662ed863ce727c285ab1fefe53c535eb188e298b115333894b029d7f07,None,1669820227.6291354
deliver_tx,254,REQUEST_FOR_QUOTE,84fde1ddab1187979739021f0303ac708fa7fd5ed11f5ffd3aaa1ecd513a1862,None,1669820227.6436288
end_block,256,REQUEST_FOR_QUOTE,84fde1ddab1187979739021f0303ac708fa7fd5ed11f5ffd3aaa1ecd513a1862,None,1669820227.6456594
commit_tx,304,REQUEST_FOR_QUOTE,84fde1ddab1187979739021f0303ac708fa7fd5ed11f5ffd3aaa1ecd513a1862,None,1669820227.6935077
check_tx,292,REQUEST_FOR_QUOTE,1bc89d1071ef9cd08fc696912598c5896ba0f857382efef8e2fa7577137ddee3,None,1669820227.7375698
received_tx,261,REQUEST_FOR_QUOTE,8c973adc9ee959a332a87c75750b6be64d47166d988594a0fd85298aaac32b68,None,1669820227.739344
check_tx,283,REQUEST_FOR_QUOTE,31970bbe80d6bf8a8089b0cb016f86b1ab49f063939bcc9ce6f7de8781368e69,None,1669820227.7395716
check_tx,277,REQUEST_FOR_QUOTE,fb9f02b18f1764a53953e334b53fe68141b90c78cce2a74c3eef59d8c4554b2a,None,1669820227.7415042
check_tx,271,REQUEST_FOR_QUOTE,1a6664662ed863ce727c285ab1fefe53c535eb188e298b115333894b029d7f07,None,1669820227.7431352
before_tendermint,265,REQUEST_FOR_QUOTE,8c973adc9ee959a332a87c75750b6be64d47166d988594a0fd85298aaac32b68,None,1669820227.743638
received_tx,261,REQUEST_FOR_QUOTE,a6486d29d0725c5a6736251aa7d3e73bf179374dfb60151363131ce46ca0c5ce,None,1669820227.748492
check_tx,272,REQUEST_FOR_QUOTE,8c973adc9ee959a332a87c75750b6be64d47166d988594a0fd85298aaac32b68,None,1669820227.7504516
received_tx,261,REQUEST_FOR_QUOTE,bb6edc4101b6ae8fbea691c8e2ef7cb0006bb46220682f5baedaae33bcf0f686,None,1669820227.7543108
received_tx,261,REQUEST_FOR_QUOTE,c179c147ab97f885a2c8ead8d6acf60e085db9019005962f7d40e8471cc1a455,None,1669820227.7545595
before_tendermint,264,REQUEST_FOR_QUOTE,c179c147ab97f885a2c8ead8d6acf60e085db9019005962f7d40e8471cc1a455,None,1669820227.7578614
check_tx,270,REQUEST_FOR_QUOTE,c179c147ab97f885a2c8ead8d6acf60e085db9019005962f7d40e8471cc1a455,None,1669820227.7638502
before_tendermint,283,REQUEST_FOR_QUOTE,a6486d29d0725c5a6736251aa7d3e73bf179374dfb60151363131ce46ca0c5ce,None,1669820227.7678108
received_tx,271,REQUEST_FOR_QUOTE,4a324a41edac2a16d8f754b48be6c83113a886f971dcd3e5f0e66bfea4af83f5,None,1669820227.7737515
check_tx,292,REQUEST_FOR_QUOTE,a6486d29d0725c5a6736251aa7d3e73bf179374dfb60151363131ce46ca0c5ce,None,1669820227.7763357
before_tendermint,287,REQUEST_FOR_QUOTE,bb6edc4101b6ae8fbea691c8e2ef7cb0006bb46220682f5baedaae33bcf0f686,None,1669820227.7767527
check_tx,296,REQUEST_FOR_QUOTE,bb6edc4101b6ae8fbea691c8e2ef7cb0006bb46220682f5baedaae33bcf0f686,None,1669820227.7853692
before_tendermint,294,REQUEST_FOR_QUOTE,4a324a41edac2a16d8f754b48be6c83113a886f971dcd3e5f0e66bfea4af83f5,None,1669820227.7924204
deliver_tx,351,REQUEST_FOR_QUOTE,1bc89d1071ef9cd08fc696912598c5896ba0f857382efef8e2fa7577137ddee3,None,1669820227.7966769
deliver_tx,342,REQUEST_FOR_QUOTE,31970bbe80d6bf8a8089b0cb016f86b1ab49f063939bcc9ce6f7de8781368e69,None,1669820227.7981951
deliver_tx,335,REQUEST_FOR_QUOTE,fb9f02b18f1764a53953e334b53fe68141b90c78cce2a74c3eef59d8c4554b2a,None,1669820227.7995303
deliver_tx,328,REQUEST_FOR_QUOTE,1a6664662ed863ce727c285ab1fefe53c535eb188e298b115333894b029d7f07,None,1669820227.80086
end_block,357,REQUEST_FOR_QUOTE,1bc89d1071ef9cd08fc696912598c5896ba0f857382efef8e2fa7577137ddee3,None,1669820227.8023973
end_block,346,REQUEST_FOR_QUOTE,31970bbe80d6bf8a8089b0cb016f86b1ab49f063939bcc9ce6f7de8781368e69,None,1669820227.8025777
end_block,338,REQUEST_FOR_QUOTE,fb9f02b18f1764a53953e334b53fe68141b90c78cce2a74c3eef59d8c4554b2a,None,1669820227.802741
end_block,330,REQUEST_FOR_QUOTE,1a6664662ed863ce727c285ab1fefe53c535eb188e298b115333894b029d7f07,None,1669820227.8029175
check_tx,307,REQUEST_FOR_QUOTE,4a324a41edac2a16d8f754b48be6c83113a886f971dcd3e5f0e66bfea4af83f5,None,1669820227.806003
commit_tx,399,REQUEST_FOR_QUOTE,1bc89d1071ef9cd08fc696912598c5896ba0f857382efef8e2fa7577137ddee3,None,1669820227.844162
commit_tx,388,REQUEST_FOR_QUOTE,31970bbe80d6bf8a8089b0cb016f86b1ab49f063939bcc9ce6f7de8781368e69,None,1669820227.844786
commit_tx,380,REQUEST_FOR_QUOTE,fb9f02b18f1764a53953e334b53fe68141b90c78cce2a74c3eef59d8c4554b2a,None,1669820227.8449655
commit_tx,373,REQUEST_FOR_QUOTE,1a6664662ed863ce727c285ab1fefe53c535eb188e298b115333894b029d7f07,None,1669820227.8451118
received_tx,385,REQUEST_FOR_QUOTE,12e23002af761295aa6834d3bf05ebea626b95fa7686b45c651ed4f83a78fbc0,None,1669820227.8877633
check_tx,411,REQUEST_FOR_QUOTE,8c973adc9ee959a332a87c75750b6be64d47166d988594a0fd85298aaac32b68,None,1669820227.8896158
check_tx,397,REQUEST_FOR_QUOTE,c179c147ab97f885a2c8ead8d6acf60e085db9019005962f7d40e8471cc1a455,None,1669820227.8910127
before_tendermint,389,REQUEST_FOR_QUOTE,12e23002af761295aa6834d3bf05ebea626b95fa7686b45c651ed4f83a78fbc0,None,1669820227.8912334
check_tx,408,REQUEST_FOR_QUOTE,a6486d29d0725c5a6736251aa7d3e73bf179374dfb60151363131ce46ca0c5ce,None,1669820227.8922389
