received_tx,194,REQUEST_FOR_QUOTE,375c6b8adffa87bb3b291fbe69c99b51aa25e6debc00b74b00b8c7c8958573d4,None,1677332503
before_tendermint,199,REQUEST_FOR_QUOTE,375c6b8adffa87bb3b291fbe69c99b51aa25e6debc00b74b00b8c7c8958573d4,None,1677332503
received_tx,134,REQUEST_FOR_QUOTE,dfc5fe37bb3b74e2108c59f8d2b148ee86a3f4d756296acbe59b9fddcf4bcef7,None,1677332503
check_tx,207,REQUEST_FOR_QUOTE,375c6b8adffa87bb3b291fbe69c99b51aa25e6debc00b74b00b8c7c8958573d4,None,1677332503
before_tendermint,137,REQUEST_FOR_QUOTE,dfc5fe37bb3b74e2108c59f8d2b148ee86a3f4d756296acbe59b9fddcf4bcef7,None,1677332503
check_tx,143,REQUEST_FOR_QUOTE,dfc5fe37bb3b74e2108c59f8d2b148ee86a3f4d756296acbe59b9fddcf4bcef7,None,1677332503
deliver_tx,229,REQUEST_FOR_QUOTE,375c6b8adffa87bb3b291fbe69c99b51aa25e6debc00b74b00b8c7c8958573d4,None,1677332503
received_tx,143,REQUEST_FOR_QUOTE,ea2d5be1d743891cbc928ae163ae6b17962e525b2cfa8289506ce41072309df9,None,1677332503
end_block,231,REQUEST_FOR_QUOTE,375c6b8adffa87bb3b291fbe69c99b51aa25e6debc00b74b00b8c7c8958573d4,None,1677332503
before_tendermint,146,REQUEST_FOR_QUOTE,ea2d5be1d743891cbc928ae163ae6b17962e525b2cfa8289506ce41072309df9,None,1677332503
check_tx,152,REQUEST_FOR_QUOTE,ea2d5be1d743891cbc928ae163ae6b17962e525b2cfa8289506ce41072309df9,None,1677332503
received_tx,142,REQUEST_FOR_QUOTE,d409ee58f6ddc5c7dce988866f6c9ff7a9bb0e0c181c57985ec8abcc0a332f28,None,1677332503
before_tendermint,145,REQUEST_FOR_QUOTE,d409ee58f6ddc5c7dce988866f6c9ff7a9bb0e0c181c57985ec8abcc0a332f28,None,1677332503
received_tx,138,REQUEST_FOR_QUOTE,2c164d1d11fd141306393e5c5d5116096ae3dd295059921fc37a9db23758dbee,None,1677332503
check_tx,150,REQUEST_FOR_QUOTE,d409ee58f6ddc5c7dce988866f6c9ff7a9bb0e0c181c57985ec8abcc0a332f28,None,1677332503
before_tendermint,141,REQUEST_FOR_QUOTE,2c164d1d11fd141306393e5c5d5116096ae3dd295059921fc37a9db23758dbee,None,1677332503
check_tx,146,REQUEST_FOR_QUOTE,2c164d1d11fd141306393e5c5d5116096ae3dd295059921fc37a9db23758dbee,None,1677332503
commit_tx,323,REQUEST_FOR_QUOTE,375c6b8adffa87bb3b291fbe69c99b51aa25e6debc00b74b00b8c7c8958573d4,None,1677332503
check_tx,254,REQUEST_FOR_QUOTE,dfc5fe37bb3b74e2108c59f8d2b148ee86a3f4d756296acbe59b9fddcf4bcef7,None,1677332503
check_tx,239,REQUEST_FOR_QUOTE,ea2d5be1d743891cbc928ae163ae6b17962e525b2cfa8289506ce41072309df9,None,1677332503
check_tx,221,REQUEST_FOR_QUOTE,d409ee58f6ddc5c7dce988866f6c9ff7a9bb0e0c181c57985ec8abcc0a332f28,None,1677332503
check_tx,212,REQUEST_FOR_QUOTE,2c164d1d11fd141306393e5c5d5116096ae3dd295059921fc37a9db23758dbee,None,1677332503
received_tx,261,REQUEST_FOR_QUOTE,1ebf5babf9b33d4adceef6b342f7fcb3d80ae71591d5dc9225c98c3ed27052b4,None,1677332503
